name,address,telephone,url,latitude,longitude,starRating
Hotel Howard Johnson Trenque Lauquen,"Ruta 33, km 321 (cruce ruta 5), 6400, Trenque Lauquen",+542392451020,https://www.travelmyth.com/Trenque-Lauquen-Trenque-Lauquen/Hotels/Hotel-Howard-Johnson-Trenque-Lauquen_tmid111550,-36.01144100,-62.75102600,4
Howard Johnson Hotel & Convention Center Madariaga - Carilo,"Ruta 11 Kilomentro 400, 7167, Carilo",+542254494180,https://www.travelmyth.com/Carilo/Hotels/Howard-Johnson-Hotel-Convention-Center-Madariaga-Carilo_tmid79544,-37.15120100,-56.92374900,4
Lofts Mai Self Amenities,"260 Albarellos , B1648AJF, Tigre",+5491125086756,https://www.travelmyth.com/Tigre/Hotels/Lofts-Mai-Self-Amenities_tmid3277472,-34.42206900,-58.57639400,0
Amarilis Hotel Boutique,"Av. Presidente Juan Domingo Peron 53, 6634, Alberti",,https://www.travelmyth.com/Alberti-Alberti/Hotels/Amarilis-Hotel-Boutique_tmid1899251,-35.03845600,-60.28230600,0
Cheval Blanc,"Avenida 3, 7165, Villa Gesell",+542255462550,https://www.travelmyth.com/Villa-Gesell/Hotels/Cheval-Blanc_tmid1555946,-37.27550000,-56.98336000,2
Howard Johnson Chascomus,"Loberia 738, 7130, Chascomus",+542241433243,https://www.travelmyth.com/Chascomus/Hotels/Howard-Johnson-Chascomus_tmid1351799,-35.59041400,-57.98778400,4
Hotel Mitre,"Avenida. B. Mitre 227, 6620, Chivilcoy",+542346435003,https://www.travelmyth.com/Chivilcoy-Chivilcoy/Hotels/Hotel-Mitre_tmid1121517,-34.90572900,-60.00779300,0
Hotel Golf Internacional,"Kennedy 65, 7107, Santa Teresita",+542246521000,https://www.travelmyth.com/Santa-Teresita/Hotels/Hotel-Golf-Internacional_tmid1119536,-36.53015700,-56.68988200,3
Howard Johnson Resort & Convention Center Ezeiza,"Autopista Ezeiza Canuelas KM 40.5, 1806",+5491138203422,https://www.travelmyth.com/Ezeiza/Hotels/Howard-Johnson-Resort-Convention-Center-Ezeiza_tmid362111,-34.86421400,-58.58050300,4
Altos de Guemes Hotel,"Falucho 1240, 7600, Mar del Plata",+542234514938,https://www.travelmyth.com/Mar-del-Plata/Hotels/Altos-de-Guemes-Hotel_tmid203817,-38.01197900,-57.53812100,3
Montecarlo Hotel & Apart,"Calabria 1603, 7600, Mar del Plata",+542234842150,https://www.travelmyth.com/Mar-del-Plata/Hotels/Montecarlo-Hotel-Apart_tmid46909,-38.06899100,-57.55000200,3
Casa Garay 602,"Garay, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Casa-Garay-602_tmid3797191,-38.01855100,-57.53406700,0
new seaboard,"Avda. San Bernardo n: 98, 7111",+542257466447,https://www.travelmyth.com/San-Bernardo/Hotels/new-seaboard_tmid1996739,-36.68642000,-56.67771200,4
Akun Hotel,"QUINTANA 754, 7609, Santa Clara del Mar",,https://www.travelmyth.com/Santa-Clara-del-Mar/Hotels/Akun-Hotel_tmid1610033,-37.82043600,-57.48872800,0
Hotel Uthgra Sasso,"Avenida Martinez de Hoz, 3545, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Hotel-Uthgra-Sasso_tmid1126094,-38.07623000,-57.54487200,5
Sul Mare Hotel,"Corbeta Halcon 38, 7167, Valeria del Mar",,https://www.travelmyth.com/Valeria-del-Mar/Hotels/Sul-Mare-Hotel_tmid989293,-37.15149200,-56.88136800,4
Álamos del Mar Apart Hotel & Spa,"Betbeder 249, 7176, Valeria del Mar",,https://www.travelmyth.com/Valeria-del-Mar/Hotels/Alamos-del-Mar-Apart-Hotel-Spa_tmid859277,-37.14046000,-56.87710000,4
Nuevo Horizonte Hotel,"Lamadrid 2506, 7600, Mar del Plata",+542234942345,https://www.travelmyth.com/Mar-del-Plata/Hotels/Nuevo-Horizonte-Hotel_tmid490479,-38.01005500,-57.54410400,3
Hotel Ibiza,"Av. 3 Nº 3755 e/ Paseos 137 y 138, 7165, Villa Gesell",,https://www.travelmyth.com/Villa-Gesell/Hotels/Hotel-Ibiza_tmid424270,-37.28481800,-56.99228500,2
Estancia Ave María,"Paraje La Potena, 7000, Tandil",+542494422843,https://www.travelmyth.com/Tandil/Hotels/Estancia-Ave-Maria_tmid273069,-37.35507400,-59.19047400,0
Hotel Chiavari,"J.C. Chiozza 2260, 7111, San Bernardo",+542257460278,https://www.travelmyth.com/San-Bernardo/Hotels/Hotel-Chiavari_tmid195719,-36.69311700,-56.67774300,3
Village de las Pampas Apart Hotel Boutique,"Corvina entre Joaquin V Gonzalez y Mercedes Sosa, B7165XAA, Mar de las Pampas",+541152547734,https://www.travelmyth.com/Mar-de-las-Pampas/Hotels/Village-de-las-Pampas-Apart-Hotel-Boutique_tmid185960,-37.32771900,-57.02038100,0
Bristol Condominio Apart Hotel,"San Martin 2150, 7600, Mar del Plata",+542234918711,https://www.travelmyth.com/Mar-del-Plata/Hotels/Bristol-Condominio-Apart-Hotel_tmid104180,-38.00188900,-57.54245200,4
Prince Hotel,"Santiago del Estero 1649, 7600, Mar del Plata",+542234920406,https://www.travelmyth.com/Mar-del-Plata/Hotels/Prince-Hotel_tmid47710,-37.99977700,-57.54571100,3
Casa Daupi,"Alem 2939, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Casa-Daupi_tmid1260208,-38.02149900,-57.53093000,0
Hotel Rivoli,"Av. Luro 2260, 7600, Mar del Plata",+542234930051,https://www.travelmyth.com/Mar-del-Plata/Hotels/Hotel-Rivoli_tmid276432,-38.00033600,-57.54277100,3
Hotel España,"Avenida Luro 2964, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Hotel-Espana_tmid272976,-37.99657300,-57.54985500,3
Departamento Apart Espacio Marina,"Av. 1 e/ paseos 150 y 151, 7165, Villa Gesell",,https://www.travelmyth.com/Villa-Gesell/Hotels/Departamento-Apart-Espacio-Marina_tmid5191528,-37.27520200,-56.98037900,0
Torres Genesis,"241 Avenida B. de Irigoyen, 6620, Chivilcoy",,https://www.travelmyth.com/Chivilcoy-Chivilcoy/Hotels/Torres-Genesis_tmid4981104,-34.88752000,-60.01599000,0
Casaquinta XL,"Sarden, 7220, San Miguel del Monte",,https://www.travelmyth.com/San-Miguel-del-Monte/Hotels/Casaquinta-XL_tmid4140861,-35.44112500,-58.80709400,0
Tigre Center Tower - Con piscina y seguridad 24hs - Opcional cochera,"464 Montes de Oca, 1648, Tigre",,https://www.travelmyth.com/Tigre/Hotels/Tigre-Center-Tower-Con-piscina-y-seguridad-24hs-Opcional-cochera_tmid4139824,-34.42364600,-58.57823300,0
Hotel Hawaii,"Chacabuco 3146, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Hotel-Hawaii_tmid3771121,-37.98933500,-57.54647900,2
Casa Nanet Hotel,"Alsina 2454, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Casa-Nanet-Hotel_tmid3101634,-38.01106700,-57.54094900,1
Hotel Spileon,"paseo 113, 7165, Villa Gesell",+542255467802,https://www.travelmyth.com/Villa-Gesell/Hotels/Hotel-Spileon_tmid1518189,-37.26615000,-56.97666000,2
CÁFILA Apart & Spa,"Calle 31 y Av. Mar Azul. Las Gaviotas - Villa Gesell, 7165",,https://www.travelmyth.com/Las-Gaviotas/Hotels/CAFILA-Apart-Spa_tmid1512283,-37.33781100,-57.02756800,0
Hotel Soleado,"Nuestras Malvinas 176, 7167, Ostende",+5492254440444,https://www.travelmyth.com/Ostende/Hotels/Hotel-Soleado_tmid1116821,-37.12505100,-56.86342700,3
Hotel Tejas Rojas,"Avenida Costanera Nª 848, 7165, Villa Gesell",,https://www.travelmyth.com/Villa-Gesell/Hotels/Hotel-Tejas-Rojas_tmid1116269,-37.26197000,-56.96862000,4
Marcin Hotel,"Laurel y Ciruelo, B7167XXA, Carilo",+5402254570888,https://www.travelmyth.com/Carilo/Hotels/Marcin-Hotel_tmid902648,-37.16439000,-56.89409000,4
Il Albergo Dei Tre Re,"Tripulantes del Fournier 2252, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Il-Albergo-Dei-Tre-Re_tmid497660,-38.05789000,-57.54718000,0
Ayres Sur,"Guernica 66, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Ayres-Sur_tmid399503,-38.08430000,-57.54317000,0
Pilar Apart Hotel,"C. Muzilli 1270, 1635, Pilar",,https://www.travelmyth.com/Pilar/Hotels/Pilar-Apart-Hotel_tmid361031,-34.45834700,-58.86547200,3
Hotel ACA Villa Gesell,"Avenida 1 Numero 1250, 7165, Villa Gesell",,https://www.travelmyth.com/Villa-Gesell/Hotels/Hotel-ACA-Villa-Gesell_tmid360647,-37.26637000,-56.97384000,3
Apart Hotel Las Hadas Carilo,"Avutarda Sin numero, 7169, Carilo",+542254570844,https://www.travelmyth.com/Carilo/Hotels/Apart-Hotel-Las-Hadas-Carilo_tmid342298,-37.16673800,-56.89669100,4
Elegance Hotel,"Matheu 160, 7600, Mar del Plata",+542234515295,https://www.travelmyth.com/Mar-del-Plata/Hotels/Elegance-Hotel_tmid126167,-38.02851000,-57.53600000,4
Hotel Amsterdam,"Boulevard Maritimo 4799, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Hotel-Amsterdam_tmid88457,-38.02032300,-57.52765400,3
San Pedro Palace Hotel,"Balcarce 240, 2930, San Pedro",,https://www.travelmyth.com/San-Pedro-San-Pedro/Hotels/San-Pedro-Palace-Hotel_tmid14554,-33.67828700,-59.66791200,3
Posada De La Plaza,"Alvear 480, 2760, San Antonio de Areco",+542326452955,https://www.travelmyth.com/San-Antonio-de-Areco/Hotels/Posada-De-La-Plaza_tmid147,-34.24769000,-59.46975200,0
Casa Laurel - Hotel Boutique,"Lavalle 227, 7130",,https://www.travelmyth.com/Chascomus/Hotels/Casa-Laurel-Hotel-Boutique_tmid5518633,-35.57943800,-58.01236400,0
Bahía de cimarrones,"Via sin nombre, 7100",,https://www.travelmyth.com/Dolores-Dolores/Hotels/Bahia-de-cimarrones_tmid5516818,-36.29007200,-57.68119600,0
Hotel dyd,"314 Calle 77, 7630",,https://www.travelmyth.com/Necochea/Hotels/Hotel-dyd_tmid5515669,-38.57893600,-58.72626500,2
Hotel Azul Junin,"100 Avenida Intendente de la Sota, 6000",,https://www.travelmyth.com/Junin/Hotels/Hotel-Azul-Junin_tmid5514403,-34.57998100,-60.95966700,3
La Botica de 1852 Hotel,"223 Cramer 223, 7130",,https://www.travelmyth.com/Chascomus/Hotels/La-Botica-de-1852-Hotel_tmid5513827,-35.57850700,-58.01297300,0
"Plaza Sarmiento, Moderno Loft con patio","Sarmiento 2867 Dep Nº1, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Plaza-Sarmiento-Moderno-Loft-con-patio_tmid5282145,-38.01372200,-57.54446100,0
AQUI ES!!!,"854 Tomas Godoy Cruz, 1828, Banfield",,https://www.travelmyth.com/Banfield/Hotels/AQUI-ES!!!_tmid5281744,-34.73657200,-58.40581100,0
Reserva Natural Delta,"Escobar, 1625, Belen de Escobar",,https://www.travelmyth.com/Belen-de-Escobar/Hotels/Reserva-Natural-Delta_tmid5256433,-34.19013000,-58.69441000,0
Antares,"Belgrano 2000 Parque Termal Dolores - Cabanas Antares (dentro del complejo termal), 7100",,https://www.travelmyth.com/Dolores-Dolores/Hotels/Antares_tmid5228266,-36.30721700,-57.65199200,0
La Cabaña de Sofi,"Las Retamas, 7000, Tandil",,https://www.travelmyth.com/Tandil/Hotels/La-Cabana-de-Sofi_tmid5190839,-37.28971300,-59.14227600,0
Los furgones de Areco,"Ruta Provincial 41 Km 277, 2760, San Antonio de Areco",,https://www.travelmyth.com/San-Antonio-de-Areco/Hotels/Los-furgones-de-Areco_tmid5155870,-34.26202500,-59.44846900,0
Hostal La Gran 7,"Avenida 7 1354, 7165, Villa Gesell",,https://www.travelmyth.com/Villa-Gesell/Hotels/Hostal-La-Gran-7_tmid5155508,-37.26445200,-56.97912700,0
Don Aniceto Lodges & Glamping,"Ruta Camino a Ruiz Km. 10,5 Carlos Keen, 6701, Lujan",,https://www.travelmyth.com/Lujan-Lujan/Hotels/Don-Aniceto-Lodges-Glamping_tmid5146518,-34.48009000,-59.22511000,0
Villa de la Torre,"1249 Gascon, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Villa-de-la-Torre_tmid5075299,-38.01261700,-57.53850700,0
La Yurta,"   14 de Julio 1983, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/La-Yurta_tmid5074894,-37.99595100,-57.55990600,0
Casa de campo DON ANTONIO,"5299 Lucio Mansilla, 2930, San Pedro",,https://www.travelmyth.com/San-Pedro-San-Pedro/Hotels/Casa-de-campo-DON-ANTONIO_tmid5074807,-33.65923100,-59.72077400,0
Casa Tierra de Bosque,"Atahualpa s/n e/Chanas y Puelches, 7600, Mar del Plata",,https://www.travelmyth.com/Mar-del-Plata/Hotels/Casa-Tierra-de-Bosque_tmid4999280,-38.09130900,-57.56748000,0
Penha Longa Resort,"Estrada da Lagoa Azul - Linho, 2714-511, Sintra",+351219249011,https://www.travelmyth.com/Sintra/Hotels/Penha-Longa-Resort_tmid125379,38.76255400,-9.39777400,5
EPIC SANA Lisboa Hotel,"Av. Engenheiro Duarte Pacheco, 15, 1070-100, Lisbon",+351211597300,https://www.travelmyth.com/Lisbon/Hotels/EPIC-SANA-Lisboa-Hotel_tmid279499,38.72450100,-9.15852100,5
The Oitavos,"Rua de Oitavos - Cascais, 2750-374",+351214860020,https://www.travelmyth.com/Cascais/Hotels/The-Oitavos_tmid180280,38.70428400,-9.46789200,5
The Vintage Hotel & Spa Lisbon,"Rua Rodrigo da Fonseca, 2, 1250-191, Lisbon",+351210405400,https://www.travelmyth.com/Lisbon/Hotels/The-Vintage-Hotel-Spa-Lisbon_tmid145719,38.71998200,-9.15058000,5
MYRIAD by SANA Hotels,"Cais das Naus, lote 2 .21.01, Parque das Nacoes, 1990-173, Lisbon",+351211107600,https://www.travelmyth.com/Lisbon/Hotels/MYRIAD-by-SANA-Hotels_tmid117769,38.77484400,-9.09158900,5
Hotel Fortaleza do Guincho Relais & Châteaux,"Estrada do Guincho, 2750-642, Cascais",+351214870491,https://www.travelmyth.com/Cascais/Hotels/Hotel-Fortaleza-do-Guincho-Relais-Chateaux_tmid246501,38.72834900,-9.47552800,5
"Palácio Estoril Hotel, Golf & Wellness","Rua Particular, 2769-504, Estoril",+351214648000,https://www.travelmyth.com/Estoril/Hotels/Palacio-Estoril-Hotel-Golf-Wellness_tmid204217,38.70487000,-9.39676800,5
Altis Belem Hotel & Spa - Design Hotels,"Doca do Bom Sucesso, 1400-038, Lisbon",+351210400200,https://www.travelmyth.com/Lisbon/Hotels/Altis-Belem-Hotel-Spa-Design-Hotels_tmid72067,38.69381700,-9.21088100,5
Hotel Cascais Miragem Health & Spa,"Av. Marginal N. 8554, 2754-536, Cascais",+351210060600,https://www.travelmyth.com/Cascais/Hotels/Hotel-Cascais-Miragem-Health-Spa_tmid41202,38.70232800,-9.41084300,5
Tivoli Palácio de Seteais Sintra Hotel - The Leading Hotels of the World,"Rua Barbosa do Bocage, 8, 2710-517, Sintra",+351219233200,https://www.travelmyth.com/Sintra/Hotels/Tivoli-Palacio-de-Seteais-Sintra-Hotel-The-Leading-Hotels-of-the-World_tmid235410,38.79669900,-9.39945800,5
Corinthia Lisbon,"Av. Columbano Bordalo Pinheiro, 105, 1099-031, Lisbon",+351217236300,https://www.travelmyth.com/Lisbon/Hotels/Corinthia-Lisbon_tmid215451,38.73893600,-9.16628900,5
Onyria Marinha Boutique Hotel,"Quinta Da Marinha, 2750-715, Cascais",+351211149900,https://www.travelmyth.com/Cascais/Hotels/Onyria-Marinha-Boutique-Hotel_tmid156450,38.70214900,-9.45765900,5
Jupiter Lisboa Hotel,"Avenida da Republica, 46, 1050-195, Lisbon",+351210730100,https://www.travelmyth.com/Lisbon/Hotels/Jupiter-Lisboa-Hotel_tmid619068,38.73953400,-9.14586600,4
Pestana Palace Lisboa Hotel & National Monument - The Leading Hotels of the World,"Rua Jau, 54, 1300-314, Lisbon",+351213615600,https://www.travelmyth.com/Lisbon/Hotels/Pestana-Palace-Lisboa-Hotel-National-Monument-The-Leading-Hotels-of-the-World_tmid178783,38.70359100,-9.18688800,5
Hotel Santa Justa,"Rua dos Correeiros, 204, 1100-170, Lisbon",+351210499000,https://www.travelmyth.com/Lisbon/Hotels/Hotel-Santa-Justa_tmid311119,38.71254100,-9.13798300,4
Olissippo Lapa Palace – The Leading Hotels of the World,"Rua do Pau de Bandeira, 4, 1249-021, Lisbon",+351213949494,https://www.travelmyth.com/Lisbon/Hotels/Olissippo-Lapa-Palace-–-The-Leading-Hotels-of-the-World_tmid214640,38.70680500,-9.16383800,5
Dolce CampoReal Lisboa,"Rua do Campo, 2565-779, Turcifal",,https://www.travelmyth.com/Turcifal-Turcifal/Hotels/Dolce-CampoReal-Lisboa_tmid41485,39.03454700,-9.24284800,5
Memmo Alfama - Design Hotels,"Travessa das Merceeiras 27, 1100-348, Lisbon",+351210495660,https://www.travelmyth.com/Lisbon/Hotels/Memmo-Alfama-Design-Hotels_tmid308822,38.71024000,-9.13068000,4
Solar do Castelo - Lisbon Heritage Collection - Alfama,"Rua das Cozinhas 2 (ao Castelo), 1100-181, Lisbon",+351218806050,https://www.travelmyth.com/Lisbon/Hotels/Solar-do-Castelo-Lisbon-Heritage-Collection-Alfama_tmid201077,38.71315100,-9.13349000,4
EPIC SANA Marquês Hotel,"Av. Fontes Pereira de Melo, 8, 1069-310, Lisbon",+351210064300,https://www.travelmyth.com/Lisbon/Hotels/EPIC-SANA-Marques-Hotel_tmid39989,38.72741900,-9.14855700,5
Lagoas Park Hotel,"Rua Encosta das Lagoas, Lagoas Park, 2740-245, Oeiras",+351211109700,https://www.travelmyth.com/Oeiras/Hotels/Lagoas-Park-Hotel_tmid214972,38.71499000,-9.30960600,4
Hotel Avenida Palace,"Rua 1. De Dezembro, 123, 1200-359, Lisbon",+351213218100,https://www.travelmyth.com/Lisbon/Hotels/Hotel-Avenida-Palace_tmid148727,38.71491800,-9.14138900,5
"InterContinental Cascais-Estoril, an IHG Hotel","Avenida Marginal 8023, 2765-249 , Estoril",+351218291100,https://www.travelmyth.com/Estoril/Hotels/InterContinental-Cascais-Estoril-an-IHG-Hotel_tmid1142159,38.70452500,-9.40446900,5
PortoBay Liberdade,"Rua Rosa Araujo, 8, 1250-195, Lisbon",+351210015700,https://www.travelmyth.com/Lisbon/Hotels/PortoBay-Liberdade_tmid439189,38.72213400,-9.14906800,5
Hotel Britania Art Deco - Lisbon Heritage Collection - Avenida,"Rua Rodrigues Sampaio, 17, 1150-278, Lisbon",+351213155016,https://www.travelmyth.com/Lisbon/Hotels/Hotel-Britania-Art-Deco-Lisbon-Heritage-Collection-Avenida_tmid199381,38.72157000,-9.14552700,4
Sheraton Lisboa Hotel & Spa,"Rua Latino Coelho, 1, 1069-025, Lisbon",+351213120000,https://www.travelmyth.com/Lisbon/Hotels/Sheraton-Lisboa-Hotel-Spa_tmid162470,38.73178000,-9.14683300,5
Grande Real Villa Itália Hotel & Spa,"Rua Frei Nicolau De Oliveira,100, 2750-319, Cascais",+351210966000,https://www.travelmyth.com/Cascais/Hotels/Grande-Real-Villa-Italia-Hotel-Spa_tmid115190,38.69129000,-9.42414400,5
Onyria Quinta da Marinha Hotel,"Rua das Palmeiras, Quinta da Marinha, 2750-005, Cascais",+351214860100,https://www.travelmyth.com/Cascais/Hotels/Onyria-Quinta-da-Marinha-Hotel_tmid106391,38.70767300,-9.45684900,5
Lisboa Carmo Hotel,"Rua da Oliveira ao Carmo 1-3, 1200-307, Lisbon",+351213264710,https://www.travelmyth.com/Lisbon/Hotels/Lisboa-Carmo-Hotel_tmid47835,38.71220400,-9.14129400,4
Inspira Liberdade Boutique Hotel,"Rua de Santa Marta, 48, 1150-297, Lisbon",+351210440900,https://www.travelmyth.com/Lisbon/Hotels/Inspira-Liberdade-Boutique-Hotel_tmid39560,38.72316100,-9.14563700,4
BessaHotel Liberdade,"Avenida da Liberdade 29, 1250-139, Lisbon",+351213210500,https://www.travelmyth.com/Lisbon/Hotels/BessaHotel-Liberdade_tmid518306,38.71693500,-9.14342400,4
PortoBay Marquês,"Rua Duque de Palmela, 32, 1250-098, Lisbon",+351210402000,https://www.travelmyth.com/Lisbon/Hotels/PortoBay-Marques_tmid212516,38.72384800,-9.15015100,4
NH Collection Lisboa Liberdade,"Avenida da Liberdade 180 B, 1250-146, Lisbon",+351213514060,https://www.travelmyth.com/Lisbon/Hotels/NH-Collection-Lisboa-Liberdade_tmid197570,38.72021300,-9.14476000,4
Hotel Inglaterra - Charme & Boutique,"Rua do Porto, 1, 2765- 271, Estoril",+351214684461,https://www.travelmyth.com/Estoril/Hotels/Hotel-Inglaterra-Charme-Boutique_tmid169141,38.70582000,-9.39484600,4
Bairro Alto Hotel,"Praca Luis De Camoes 2, 1200-243, Lisbon",+351213408288,https://www.travelmyth.com/Lisbon/Hotels/Bairro-Alto-Hotel_tmid165279,38.71039000,-9.14334900,5
Heritage Avenida Liberdade - Lisbon Heritage Collection - Avenida,"Avenida da Liberdade, 28, 1250-145, Lisbon",+351213404040,https://www.travelmyth.com/Lisbon/Hotels/Heritage-Avenida-Liberdade-Lisbon-Heritage-Collection-Avenida_tmid188611,38.71763200,-9.14269000,4
Palacete Chafariz Del Rei - by Unlock Hotels,"Travessa Chafariz De El Rei, 6, 1100-140, Lisbon",+351218886150,https://www.travelmyth.com/Lisbon/Hotels/Palacete-Chafariz-Del-Rei-by-Unlock-Hotels_tmid153010,38.70968100,-9.12976100,0
Vila Gale Collection Palácio dos Arcos,"Largo Conde de Alcacovas, 2770-031, Oeiras",+351210493200,https://www.travelmyth.com/Oeiras/Hotels/Vila-Gale-Collection-Palacio-dos-Arcos_tmid107344,38.69595700,-9.28993800,5
Arribas Sintra Hotel,"Av. Alfredo Coelho, 28, 2705-329, Sintra",+351219289050,https://www.travelmyth.com/Sintra/Hotels/Arribas-Sintra-Hotel_tmid88684,38.81721200,-9.47547200,4
Pestana Cidadela Cascais - Pousada & Art District,"Fortaleza da Cidadela - Av. Dom Carlos I, 2750-000, Cascais",+351214814300,https://www.travelmyth.com/Cascais/Hotels/Pestana-Cidadela-Cascais-Pousada-Art-District_tmid30749,38.69431900,-9.41978000,5
NAU Palacio do Governador,"Rua Bartolomeu Dias, Nr. 117, 1400-030, Lisbon",+351212467800,https://www.travelmyth.com/Lisbon/Hotels/NAU-Palacio-do-Governador_tmid1194638,38.69492800,-9.21470000,5
MS Aparthotel,"Rua Manuel da Silva Gaio, 2, 2795-132, Linda-a-Velha",+351210066000,https://www.travelmyth.com/Linda-a-Velha/Hotels/MS-Aparthotel_tmid597872,38.70584900,-9.24441000,4
Dom Pedro Lisboa,"Av. Engenheiro Duarte Pacheco, 24, 1070-109, Lisbon",+351213896606,https://www.travelmyth.com/Lisbon/Hotels/Dom-Pedro-Lisboa_tmid105990,38.72474300,-9.16026000,5
Four Seasons Hotel Ritz Lisbon,"Rua Rodrigo da Fonseca, 88, 1900-123, Lisbon",+351213811400,https://www.travelmyth.com/Lisbon/Hotels/Four-Seasons-Hotel-Ritz-Lisbon_tmid93458,38.72560800,-9.15533200,5
Hotel Lisboa Plaza - Lisbon Heritage Collection - Avenida,"Tv. Salitre / Avd. Liberdade, 1269-066, Lisbon",+351213218218,https://www.travelmyth.com/Lisbon/Hotels/Hotel-Lisboa-Plaza-Lisbon-Heritage-Collection-Avenida_tmid38949,38.71887300,-9.14549600,4
Sintra Boutique Hotel,"Rua Visconde De Monserrate nº48, 2710-591, Sintra",+351219244177,https://www.travelmyth.com/Sintra/Hotels/Sintra-Boutique-Hotel_tmid34683,38.79629700,-9.38954000,4
Altis Avenida Hotel,"Rua 1º De Dezembro, 120, 1200-360, Lisbon",+351210440000,https://www.travelmyth.com/Lisbon/Hotels/Altis-Avenida-Hotel_tmid34082,38.71519400,-9.14087700,5
Lumen Hotel & The Lisbon Light Show,"Rua Sousa Martins nº 20, 1050-217, Lisbon",+351210547410,https://www.travelmyth.com/Lisbon/Hotels/Lumen-Hotel-The-Lisbon-Light-Show_tmid3690684,38.72958400,-9.14559000,4
Verride Palácio Santa Catarina,"Rua de Santa Catarina 1, 1200-401, Lisbon",+351211573055,https://www.travelmyth.com/Lisbon/Hotels/Verride-Palacio-Santa-Catarina_tmid2014524,38.70980100,-9.14723100,5
Meliá Lisboa Aeroporto,"Rua C, Aeroporto Internacional de Lisboa, 1700-008, Lisbon",+351218425000,https://www.travelmyth.com/Lisbon/Hotels/Melia-Lisboa-Aeroporto_tmid381076,38.77054900,-9.12563800,4
SANA Malhoa Hotel,"Av. Jose Malhoa, 8, 1099 - 089, Lisbon",+351210061800,https://www.travelmyth.com/Lisbon/Hotels/SANA-Malhoa-Hotel_tmid129370,38.73704200,-9.16234000,4
Corpo Santo Lisbon Historical Hotel,"Largo do Corpo Santo, no 25, 1200-129 Lisboa, 1200-129, Lisbon",+351218288000,https://www.travelmyth.com/Lisbon/Hotels/Corpo-Santo-Lisbon-Historical-Hotel_tmid1787994,38.70732400,-9.14200800,5
Portugal Boutique Hotel,"Rua Joao das Regras, 4, 1100-294, Lisbon",+351218842120,https://www.travelmyth.com/Lisbon/Hotels/Portugal-Boutique-Hotel_tmid393606,38.71441000,-9.13670100,4
Altis Grand Hotel,"Rua Castilho 11, 1269-072, Lisbon",+351213106000,https://www.travelmyth.com/Lisbon/Hotels/Altis-Grand-Hotel_tmid259965,38.72080300,-9.14997800,5
138 Liberdade Hotel,"Avenida Liberdade 138, 1250-147, Lisbon",+351914295330,https://www.travelmyth.com/Lisbon/Hotels/138-Liberdade-Hotel_tmid180604,38.71918700,-9.14412800,5
Hotel do Chiado,"Rua Nova Do Almada, 114, 1200-290, Lisbon",+351213256100,https://www.travelmyth.com/Lisbon/Hotels/Hotel-do-Chiado_tmid87894,38.71065100,-9.13940700,4
Vila Bicuda Resort,"Rua dos Faisoes, 2750-689, Cascais",+351214860200,https://www.travelmyth.com/Cascais/Hotels/Vila-Bicuda-Resort_tmid60818,38.70597200,-9.45276200,4
As Janelas Verdes Inn - Lisbon Heritage Collection - Riverside,"R. Janelas Verdes, 47, 1200-690, Lisbon",+351213968143,https://www.travelmyth.com/Lisbon/Hotels/As-Janelas-Verdes-Inn-Lisbon-Heritage-Collection-Riverside_tmid38603,38.70549700,-9.16026300,4
Tivoli Oriente Lisboa Hotel,"Av.Dom Joao II, 27, Parque das Nacoes, 1990-083, Lisbon",+351218915100,https://www.travelmyth.com/Lisbon/Hotels/Tivoli-Oriente-Lisboa-Hotel_tmid21727,38.76667200,-9.09827600,4
Promar - Eco Beach & Spa Hotel,"Praia Do Porto Novo, 100 Maceira (Vimeiro - Torres Vedras), 2560-100",+351261984195,https://www.travelmyth.com/Maceira-Maceira/Hotels/Promar-Eco-Beach-Spa-Hotel_tmid6637,39.17735800,-9.35587200,3
Tivoli Avenida Liberdade Lisboa – A Leading Hotel of the World,"Avenida da Liberdade, 185, 1269-050, Lisbon",+351213198900,https://www.travelmyth.com/Lisbon/Hotels/Tivoli-Avenida-Liberdade-Lisboa-–-A-Leading-Hotel-of-the-World_tmid3859,38.72122300,-9.14706900,5
The One Palácio da Anunciada,"Ruas das Portas de Santo Antao, 112-134  1150-268-, 1150-268, Lisbon",+351210412300,https://www.travelmyth.com/Lisbon/Hotels/The-One-Palacio-da-Anunciada_tmid2462182,38.71701100,-9.14115700,5
